0,国内,沖縄の養殖場でエビが大量死 国内初の特定伝染病で蔓延に警戒,https://image.news.livedoor.com/newsimage/stf/0/6/06923_368_863875e10577f6f832250d1a46d9cfd3-m.jpg,沖縄県は１９日、県内のバナメイエビ（シロアシエビ）養殖場でエビが大量死し、検査の結果、急性肝膵臓（すいぞう）壊死（えし）症（ＡＨＰＮＤ）の発生が確認されたと発表した。　ＡＨＰＮＤは養殖水産動植物の伝染性疾病で、国内で発生が確認されるのは初めて。蔓延すれば養殖業に重大な損害を及ぼす恐れがあり、県は警戒を強めている。　県農林水産部によると、ＡＨＰＮＤの発生が確認されたのは県北部の大宜味村にある養殖場で、１０月８日、タイから輸入されたバナメイエビ約１０万尾が大量死しているのが分かった。県が検査したところ、ＡＨＰＮＤの疑いがあることからサンプルを国立水産技術研究所に送付。同研究所が陽性であることを確認し、県に報告したという。　バナメイエビは沖縄で養殖が盛んなクルマエビの近縁種で、感染する恐れもある。このため県は１９日、ＡＨＰＮＤが確認された養殖場のエビの処分や消毒を行うとともに、クルマエビ養殖場に感染しないよう防疫措置に努めている。　ＡＨＰＮＤは国の持続的養殖生産確保法で特定疾病に指定されているが、ヒトに対しては病原性を示さず、感染事例もない。県は県民に対し、「感染したエビが市場に出回ることはない。国や県が提供する正しい情報に基づき、冷静に対応してほしい」と呼び掛けている。
1,国内,調布市の住宅街で道路陥没 以前から工事めぐり振動などの苦情,https://image.news.livedoor.com/newsimage/stf/8/c/8c09f_1641_453a390c_bbd4862a-m.jpg,東京・調布市の住宅街で道路が陥没した問題で、現場の地下で行われていたトンネル工事について周辺の住民から振動などの苦情が寄せられていたことが分かりました。　ネクスコ東日本によりますと、18日午後0時半ごろ、調布市の住宅街にある市道が陥没し、5メートルほどの大きさの穴が開きました。19日朝までに穴を埋める仮の復旧工事は終わったということです。現場の地下40メートルよりも深い場所では東京外環道のトンネル工事が行われていましたが、国土交通省の東京外環国道事務所によりますと、陥没する前からこの工事に関する振動などの苦情が周辺住民から寄せられていたということです。工事と陥没との関連は分かっていませんが、ネクスコ東日本は工事をいったん中止し、有識者会議を設置して陥没の原因を調べることにしています。
2,国内,乗用車内で殺害された女性 男女関係のトラブルで警察に相談も,null,群馬県高崎市で１８日夜、停車中の乗用車内で女性が刺されて死亡した殺人事件があり、群馬県警は１９日、亡くなったのは新潟市東区白銀、会社員大沢佳那子さん（３０）だと発表した。　新潟県警によると、大沢さんは６月１〜１１日に４回、男女関係に関するトラブルで新潟東署に相談をしていた。　群馬県警によると、１８日午後７時３５分頃、高崎市旭町の乗用車内で、大沢さんが胸を複数回刺されているのを、１１０番を受けて駆けつけた警察官が発見。大沢さんは搬送先の病院で死亡が確認された。　捜査関係者によると、通報した通行人の女性は、クラクションと叫び声を聞いて乗用車を見たところ、運転席にいた大沢さんが、助手席側にいた男から覆いかぶさられて胸のあたりを何かで刺されていたという。　男はスーツ姿で３０歳代くらい。そのまま現場を立ち去ったとの目撃情報があり、県警が関連を調べている。乗用車はレンタカーで、月決め駐車場付近に止められていた。
3,国内,高級車専門カーシェア会社が破綻 顧客が明かした「詐欺的ビジネス」,https://image.news.livedoor.com/newsimage/stf/7/f/7f6c6_1523_b58a8b4b_45b24fa7-m.jpg,高級車専門カーシェア会社「Sグループ」の破綻が、ネット上で話題を集めている。多額のローンを抱える被害にあったオーナーは600人以上。そのほとんどが20〜30代の若者だという。彼らの怒りの矛先は、Sグループの代表・Xへと向けられている。男は4年前、半グレ集団とトラブルになり、新橋でハンマーを持った二人組の男に襲撃されたこともある、いわくつきの人物であった。Xが手がけた“詐欺的ビジネス”の全容とは――。　＊＊＊【写真】「詐欺師」の常套句12選　ベンツ、BMW、レクサス、ポルシェ……。埼玉県某所の広大な駐車場には、名だたる高級車がすし詰め状態で停められていた。　その数、200台はゆうに超える。埼玉県某所に置き去りされた200台以上もの高級車。車体に苔が生えている車もあった　車は所有者のステータスを示すとも言われる。だが、この車のオーナーたちは、羨望の対象とは対極の、追い詰められた状況にある。「自分の車が、いまどこにあるのかわかっていません。わかればいますぐにでも探しに行きたいのですが……」　こう語るのは、Sグループを通して、トヨタの高級ミニバン「アルファード・エグゼクティブラウンジ」を800万円で購入した平野祐一さん（仮名・33）だ。サラリーマンである平野さんの年収は、500万円ほど。本来、こんな高級車を購入する余裕はないはずだ。　だが、彼は有益な投資ビジネスとXらから勧誘され、7年ローンで車を購入してしまったのだ。「オーナーになると一時金として50万円をもらえると言われ、飛びついてしまいました。費用は一切かからない。車をカーシェアとしてユーザーに貸し出し、利益が出たらさらに還元する、という話でした」（同）　甘い話に乗ってしまった平野さんは、いま後悔のどん底で苦しんでいる。10月8日に、Sグループは事業停止。多額のローンの残債を抱えることになってしまったのだ。平野さんが信販会社と交わした84回払いのローン契約書不動産業でも「オーバーローン」商法を手がけていた　きっかけは3年前、Sグループの代表で“会長”と呼ばれていたXとの出会いだった。「当時、私は500万円の多重債務に苦しんでいました。そんな時、不動産購入でオーバーローンを組めば、借金が棒引きできるウラ技があることを知ったのです。そして、知人の紹介で仲介業者として現れたのが、Xでした」（同）　こんな魔法のような手法が、本当にあるのだろうか。Sグループが勧誘に利用していたパンフレット「売主と組んで、不動産価値を高く偽装するのです。その差額分のなかに、当初あった500万円の借金や、Xが中抜きする分が含まれている。Xに言われるままに、私は神奈川県の一戸建ての新築物件を購入する手続きを進めました。そして、審査が通ったのです。いまは、その物件を人に貸し、入ってくる家賃収入をローン返済に充てています」（同）　もちろん、不動産購入の目的以外でオーバーローンを組むことは、違法性のある行為である。Xはカーシェア業以外にも、このようないかがわしいビジネスに手を染めていたのである。オーナーとSグループが交わしていた「自動車業務委託契約書」に、は事業が破綻した際は直ちに契約が解除できるとの記載が「300〜400万のアルファードを800万と偽装していた」　不動産契約が一段落したころ、新たにXが勧めてきたのが、彼らが新たに立ち上げたカーシェアビジネスだった。「同じカラクリが、カーシェアでも使われています。ただ、それに気づいたのは、Sグループが破綻し、ほかの被害者たちと連絡を取り合うようになってからのこと。購入した時は、彼らが語るビジネスモデルを信じ込んでしまっていた。被害者の多くは私のような、車に関する知識がない若者ばかりです」（同）　彼が購入したアルファードの車体価格は800万円。だが、本当の仕入れ値は「300〜400万円くらいだったのではないか」という。「中古車販売業者を絡ませ、特別仕様だとか偽装し、800万円の価値がある車として販売するのです。完全にグルな業者もあれば、事情を知らずに委託販売しただけの業者もいます。私たちは実際に車に乗るわけではないので、車の確認すらしない。Xから部下を紹介され、言われるままに信販会社の7年ローンの審査書類を書かされました。年収も本当は500万円でしたが、『それじゃあ審査が通らないから850万と書いて』と。信販会社も儲けたいから、審査を通してしまうのです」（同）　このローンを組むことで平野さんは50万円を報酬として得たが、当然、毎月のローン返済も発生する。84回払いなので分割手数料も高く、月々の支払いは約14万円にもなるが、「それはすべてSグループが代わりに支払ってくれるという話でした。ローン代、保険料、駐車代に加えて、自動車税も。さらに、自分が所有する車の売り上げの5％もボーナスでもらえますよと。実際にその後、毎月、保険代を加えたローン代金が、傘下の会社から振り込まれてきました。費用は、カーシェアビジネスでまかなっていけるというのが、彼らの話でした」（同）Xと連絡が取れなくなった　当初の説明では、契約後2年が経過した時点で、Sグループがローン残債を一括で支払い、車を買い上げてくれるという話だったという。「私が契約したのは2019年1月で、今年1月に満期を迎えたのですが、『7年契約に延長してくれたら、月々1万円の報酬を出します』と彼らから強く勧められ、安易にサインしてしまったのです。すると、8月末から入金が止まってしまった。Xに電話してもつながらない。会社に電話をしても担当者は辞めたと。そして10月上旬に破産手続きに入るとの連絡が入ったのです」（同）　残った借金は900万円近くにも上るが、「私の手取りは30万ちょっと。14万もローンを払っていたら、生活できません。いまは銀行ローンへの借り換えを検討しながら、車を取り返すべく所在を探しています。見つかり次第、すぐに売却しローン返済に充てるつもりです」（同）狙い目は信用情報がまっさらの若者たち　このビジネスモデルで注目すべきは、オーバーローンを組ませることで彼らが得ている莫大な利益である。1台購入させるだけで、オーナーに報酬を支払ったとしても、300〜500万円の利益が残る計算だ。　ある中古車販売業者によれば、「1日1万円などでユーザーに貸し出していたのですが、そんな利益よりもオーナーを増やしていくほうが、利幅はでかい。結果、ねずみ講のようにオーナー獲得に精を出していくのです。新規オーナーを紹介したら10万円もらえるという特典もあった。Xの周りにはネットワークビジネス関連の人間も多く出入りするようになり、こんなにも被害が膨れ上がったのです」　彼らの毒牙にかかってしまったもう一人の被害者は、昨年6月にトヨタの高級ミニバン「ベルファイヤ」を購入した井上隆さん（仮名・28）である。600万円以上ものローンを抱えることになってしまったが、彼は平野さんとは違い、これまで借金とは無縁の生活を送っていた。「僕のように、信用情報がまっさらの会社員こそが、彼らの狙い目でした。信販のローンが通りやすいからです。同時に2台購入して、1000万円以上のローンを組まされた被害者もいる。所帯を持っているサラリーマンの中には、月2〜3万円程度の小遣い制で生活している人たちが多い。妻に内緒で、数十万円というまとまったカネが入るという話は魅力的なのです」　井上さんは、破綻の情報を耳にするや否やすぐさま動き、車の所在地をつきとめ車を確保した。「僕はラッキーなほうだと思います。見つかっていない人も多いし、見つかったとしても車体に苔が生えていたり、フロント部分が損壊したり、とひどい状態のまま放置されていたケースもある。僕は、これは詐欺だと思い、彼らが車を放置していた場所から一番近かった埼玉県武南警察署に2度行きました。ただ、担当者は『事件性はない』というつれない反応でした」タワマンに住み、キャバクラで一晩40〜50万円の豪遊　一般的に、詐欺罪の立証は難しいと言われる。Sグループは、最終的には自転車操業状態だったが、カーシェアリング事業を展開していた実態はあった。車はオーナー自らの意思で購入しており、オーナーはグループ傘下のL社と自動車使用業務委託契約書も交わしていた。　その条項には「破産手続き開始、民事再生手続開始、会社更生手続開始の申し立てがあった場合又は清算手続きに入った場合」、契約を直ちに解除すると明記してあり、オーナーはみな署名押印していた。目先の利益に目が眩み、よく調べもせずに契約してしまった彼らにも落ち度があるということだ。　いまオーナーたちは、SNSで連携を取り合い、警察や弁護士に相談しながら、Xら幹部たちの行方を追っているが、まったく連絡が取れないという。　ただ、元従業員が言うには、「ヤツを捕まえたところで何の意味もないでしょう。彼はほとんどのカネを事業に費やして文無しになってしまった。一時期は、港区三田のタワーマンションに住み、一晩で六本木のキャバクラで40〜50万円豪遊する暮らしをしていたんですがね」　Xは若いころ、消費者金融で働いていたという。「そこで得たローンの知識をフル活用し、いろいろなビジネスを展開していた。グループ内には20社以上の関連会社があるのですが、売り上げを付け合うなどして大きく見せて、銀行からもカネを引っ張っていたようです」Xは新橋ハンマー襲撃事件の被害者だった　反社会勢力の影もあった。「Xは現役の暴力団組員とも親しく交際し、定期的にカネも上納していました。オレオレ詐欺をやっていたような半グレ連中ともつるみ、彼ら相手に携帯電話の名義貸しビジネスも手掛けていた。そして2年前、トラブルに発展し、半グレが雇った男二人に襲撃されたのです」　当時、その話は事件としてテレビ、新聞も取り上げている。〈20日午後5時35分ごろ、東京都港区西新橋1丁目の路上で、会社役員の男性（39）と同僚の会社員の男性（22）が2人組の男に襲われた。2人はハンマーのようなもので頭などを殴られ、顔や鼻を複雑骨折するなどして重傷だが、命に別条はないという。役員の男性は現金約20万円を奪われた。男2人は逃走しており、警視庁が強盗傷害容疑で捜査している。　愛宕署によると、被害者の1人は「突然無言で後ろから殴られた。面識はないと思う」と話している。現場付近にはハンマーのようなものが落ちていた。暴行を目撃した人が110番通報した。　男らは2人を暴行した後、タクシーで逃げたという。1人は30〜40歳くらいで身長約160センチ。頭は丸刈りだった。もう1人は30歳くらいで身長170〜180センチ。茶色のモヒカン刈りだったという〉（「新橋でハンマー強盗か、男性2人重傷　モヒカン男ら逃走」朝日新聞・2016年12月20日）「強盗事件として報道していましたが、実際は強盗に見せかけた半グレ側の報復だった。犯人二人は、ゴム製のハンマーでXの顔面を中心にボコボコにした後、一度立ち去ろうとしたが、『財布を取り忘れた』とすぐに現場に戻ってきてもいる。しばらくして、二人は警視庁に捕まった」（同）　Xは顔面を包帯でぐるぐる巻きにした状態で、1カ月以上も入院生活を強いられたという。そんな恐ろしい思いをしながらも、カネへの執着を捨てきれず、事業を拡大し続けたようだ。彼にオーナーたちの悲鳴は届いているのだろうか。週刊新潮WEB取材班2020年10月19日 掲載
4,海外,米政府、女性の死刑執行へ　１９５３年以来,null,米連邦政府が１９５３年以来となる女性の死刑執行を行う/Scott Olson/Getty Images（ＣＮＮ）米連邦政府が死刑囚２人に対する刑執行の日程を決定したことがわかった。そのうちの１人は女性死刑囚で、女性への死刑執行は６０年以上ぶりとなる。司法省によれば、リサ・モンゴメリー死刑囚に対する薬物注射による刑の執行は１２月８日に行われる見通し。同死刑囚は２００４年、ミズーリ州で、妊娠していた女性の首を絞めて殺害。遺体を切断して、胎児を連れ去った。米政府が最後に女性に死刑を執行したのは１９５３年だった。モンゴメリー死刑囚に対する刑の執行は今年に入って８件目の死刑執行となる。米国では１７年にわたって連邦政府による死刑の執行は見送られていた。今年９件目となる死刑の執行は１２月１０日に予定されている。
5,海外,【図解】新型コロナ、欧州での死者25万人超える,https://image.news.livedoor.com/newsimage/stf/f/d/fd8d4_1351_8a135f6b_9bab3e3b-m.jpg,【AFP＝時事】AFPが各国当局の発表に基づき日本時間19日午前0時30分にまとめた統計によると、新型コロナウイルスによる欧州の死者数は25万人を超えた。国別の死者数を図で示した。　この統計は、各地のAFP支局が各国当局から収集したデータと世界保健機関（WHO）からの情報に基づいたもので、実際の感染者はこれよりも多いとみられる。多くの国では、症状がある人や重症患者にのみ検査を実施している。　欧州で最も被害が大きいのはで英国で、死者4万3646人は世界全体で見ても米国、ブラジル、インド、メキシコに次いで5番目に多い。　英国に次いでイタリアが3万6543人、スペインが3万3755人、フランスが3万3392人、ロシアが2万4187人と続いている。　各国の死者数・感染者数は当局による訂正やデータ公表の遅れがあるため、過去24時間での増加幅は前日の集計結果との差と一致しない場合がある。【翻訳編集】AFPBB News■関連記事・世界のコロナ死者、110万人超える 新規感染は過去最多に・【図解】温室効果ガス排出量、新型コロナ流行で減少・ヨーデルコンサートでコロナ「超拡散」か、スイスの州がホットスポットに
6,海外,トランプ氏がコロナ対応を正当化「科学者の意見聞いていたら大不況に」,https://image.news.livedoor.com/newsimage/stf/b/5/b5381_1110_20201019-113554-1-0001-m.jpg,アメリカ大統領選挙まで２週間あまりとなる中、トランプ大統領は１８日、西部ネバダ州で演説し、新型コロナウイルスへの対応をめぐり、「科学者の話を聞いていたら大不況になっていただろう」と述べ、自らを正当化しました。共和党・トランプ大統領「私が科学者の意見を聞いていたら、国は大不況に陥っていただろう」その上で、トランプ大統領は「バイデン氏は科学者の話に耳を傾けるだろう」として、「今回の選挙はトランプのスーパー景気回復とバイデンの景気後退の選択だ」と訴えました。また、大統領は演説で、自身を批判した共和党議員を名指しし、「愚か者」と酷評しました。共和党内で大統領と距離を置く動きを強くけん制したかたちです。大統領は演説に先立ち、ラスベガスの教会も訪れ、その様子を公開しましたが、マスクなしで密な状態で行われた礼拝にのぞんでいました。対するバイデン氏は、前回選挙で大統領が制した激戦州のひとつ、南部ノースカロライナ州を訪れ、コロナをめぐって「大統領は私たちにウソをつき続けている」などと批判を展開しました。
7,海外,エミューのひな鳥がホースの水を見て…はしゃぎまくる（動画）,null,エミューはオーストラリアの非公式な国鳥で、ダチョウより少し小柄な鳥です。カナダで飼育されている生後4か月のやんちゃ盛りなエミューが、ホースの水に興奮して走り回っていました。動画をご覧ください。 [動画を見る]Emu Plays an Amusing Game With a Hose - YouTube近づいてみたり、突然ジャンプしたり……。全く予想の付かない動きの連続。普段から水遊びが大好きで、水を見るたびにこのように興奮するとのことです。【エミューのひな鳥がホースの水を見て…はしゃぎまくる（動画）】を全て見る
8,IT経済,iPhone 12 と 12 Pro、ドコモ・au・ソフトバンク本体価格比較　最安はどれ？,https://image.news.livedoor.com/newsimage/stf/f/5/f524c_1186_7cd3e464_9b79b020.jpg,"10月23日発売予定の「iPhone 12」と「iPhone 12 Pro」。ついにアップルと携帯大手3社の販売価格の情報が出揃いましたので表にまとめました。■一括販売価格ならSIMフリー版が最安一括販売価格で最安なのはアップルストアで購入できるSIMフリー版です。一方、携帯大手3社は、アップルストアよりも割高になっています。各社で最も高いのがソフトバンクが販売する iPhone 12 Pro の512GBモデル。販売価格は18万円です。購入後、好きな通信会社のSIMカードを挿して使ったり、一括購入することを検討している人は、SIMフリー版の購入をおすすめします。■ iPhone 12 と iPhone 12 Pro の一括販売価格■割引適用後の実質負担総額はどこが安い？ 条件が複雑かも……「端末購入プログラム」を利用した場合、実質負担総額が最も安いのはau版です。詳しくは下の表をご参照ください。■ iPhone 12 と iPhone 12 Pro の実質負担総額▲上の表は、NTTドコモの割引サービス「5G WELCOME割」（MNPのみ適用可）やauの「5G秋トクキャンペーン」（機種変更のみ適用可）を含む携帯大手3社は、消費者の購入負担をなるべく減らすため、「端末購入プログラム」を用意しています。具体的な内容は、分割を組んで端末を購入し、途中で端末を返却したり機種変更することを条件に、一定期間分の残債の支払いを免除するというもの。ただし、各社による表記は若干異なるので下に記載します。NTTドコモの「スマホおかえしプログラム」：36回の分割払いで端末を購入し、購入翌月（1か月目とする）から24か月目までに返却すると、最大12回分の支払いを免除auの「かえトクプログラム」：24回の分割払いで端末を購入し、13か月目〜25か月目までに返却すると、最終回の支払いを免除ソフトバンクの「トクするサポート＋」：48回の分割払いで端末を購入し、購入から25か月目に端末を返却すると、最大24回分（半額）の支払いを免除※記事内の価格は特記のない限り税込表示　※記事内の価格は記事掲載時のもの関連記事：「iPhone 12」まとめ。mini、Pro、Max、無印の4モデルが登場、全機種5G対応iPhone12 mini、iPhone 12とiPhone SEを比較。自分に合うiPhoneはどれsource：アップル , NTTドコモ , au , ソフトバンク"
9,IT経済,マクドナルド改革の“唯一の失敗”…再建の立役者がいま明かす,https://image.news.livedoor.com/newsimage/stf/9/1/91a31_963_6c224cf1_e14ba670-m.jpg,―［あの企業の意外なミライ］― 　今や、世界を代表する企業であるアップル。実は、同社は1990年代創業以来最大の経営危機が襲っていました。その時代に、アップルコンピュータ日本法人の代表取締役社長に就任したのが原田泳幸氏です。　彼はその手腕を高く評価され、2004年には日本マクドナルドホールディングスのCEOとして同社の改革を行ったことはあまりにも有名でしょう。そんな原田氏ですが、11年間にわたるマクドナルド改革の結果、業績不振により退任したと言われています。　彼は現在、国内に数多あるタピオカミルクティーを扱うブランドの中でも屈指の店舗数を誇るゴンチャを運営する株式会社ゴンチャ ジャパン 代表取締役会長兼社長兼CEOを務めています。　現在もなお経営の一線で活躍しているように見える原田氏ですが、彼はなぜマクドナルドを退任したのでしょうか。ニュースで盛んに報じられていた「業績不振による退任」は本当だったのでしょうか。　あれから5年経った現在――。原田氏は「今だからこそ、真実を語ろう」と、当時の改革から退任の真相まで重い口を開きました。◆日本の焼き芋を世界に通用するブランドに　まずは原田氏がなぜアップルからマクドナルドへ移ったのか。その背景を聞いてみました。馬渕：当時は「マックからマックへ」というキャッチーなコピーが踊り、原田さんの移籍がビジネス誌で盛んに報じられていましたが、なぜIT業界から外食産業に転職されたのでしょうか。原田：IT業界は人とビジネスを便利にしたけど、幸せにしてはいないと感じたのです。50歳を過ぎると不思議な感情が出てくるんです。当時、「次は人を幸せにする食べ物屋をやりたい、日本の焼き芋を世界に通用するブランドにしたい」なんて冗談で言っていたんですよ。馬渕：そう思っていた矢先、マクドナルドから声がかかったということですね。原田：そう。本社で面談すると、当時のマクドナルドは3つの条件で日本法人の社長を探していたといいます。日本でブランド資産をゼロベースから作った経験がある、事業の大変革をやったことがある、戦略企画のリーダーシップが取れる。この三つで人材を探したら、私の名前が出てきたと言われました。馬渕：それで、当時業績不振に陥っていたマクドナルドへ移った。原田：当時のマクドナルドは、値段を上げたり下げたりして、ブランド毀損していました。馬渕：でもマクドナルドには、ポテンシャルの高さを感じておられた？原田：そうです。ポテンシャルが高いにもかかわらず、間違った方向に行っているなと、横から見て思っていたんですよ。業績不振のときはどうもカレーライスまで出したらしいんですよ。アメリカの本社との面談で、私に期待する仕事を伺ったときに私はできると思った。それで即答したわけです。◆すべてが日本流すぎたマクドナルド　こうして原田氏は2004年2月、マクドナルド日本法人のCEOに就任。そこで実行したのは、「日本流」になりすぎていた同社の徹底的な世界基準へのシフトでした。馬渕：具体的には創業者の藤田田氏の経営戦略からなにを変えましたか？原田：一口で言えば、グローバルカンパニーではなかったところを変えました。当時のマクドナルドはあまりにも“日本流”に走っていたのです。馬渕：具体的にどんなことをグローバル化したのでしょうか。原田：例えばハンバーガー大学の人材教育のカリキュラム。世界に素晴らしいカリキュラムがあるのに、これが日本独自のカリキュラムだったんですよ。それから、サービス改善の指針としてROIP（＝レストラン・オペレーション・インプルーヴメント・プロセス）というものがあり、これを導入しました。簡単に言うと、スタッフの動き方を世界各国のマクドナルドと合わせました。                              1  2  3  次へ
